grid_id,region,latitude,longitude,timestamp,resolution_km,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,soil_moisture_0_to_7cm,vpd,fire_weather_index,fuel_model_fbfm40,canopy_cover_pct,vegetation_type,ndvi,elevation_m,slope_degrees,aspect_degrees,active_fire_count,mean_frp,median_frp,max_confidence,nearest_fire_distance_km,fire_detected_binary,days_since_last_precipitation,cumulative_wind_run_24h,drought_index_proxy,data_quality_flag,dominant_fuel_fraction,date
82269ffffffffff,texas,37.863444,-108.515457,2025-06-12 00:00:00+00:00,64,1.3875,45.333333333333336,16.7375,348.4324407135064,0.0,,,4.282499,122.0,12.471711776953018,7016.0,0.2912751428115179,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,401.7000000000001,0.3827083333333332,5,0.2863522524969071,2025-06-12
82488ffffffffff,texas,30.502533,-101.91231,2025-06-12 00:00:00+00:00,64,22.695833333333336,66.75,18.425,138.45645388031588,0.0,,,5.1639442,122.0,-44.7549307814194,7100.0,0.2721450360143873,815.6398778186671,1.0295122780772077,98.27815378841468,86.0,2.697558139534884,1.15,90.0,-1.0,1.0,,442.2000000000001,0.501087962962963,0,0.2538226299694189,2025-06-12
82489ffffffffff,texas,30.687215,-98.368984,2025-06-12 00:00:00+00:00,64,23.34166666666667,74.875,22.100000000000005,158.41641808154222,0.0,,,6.0847826,102.0,11.115706873086085,7383.0,0.4953184868376821,356.84486315207454,0.5905317859744168,113.13109519609824,53.0,7.8824528301886785,5.26,90.0,-1.0,1.0,,530.4000000000001,0.5046759259259259,0,0.4819560224566179,2025-06-12
8226dffffffffff,texas,33.245943,-100.367086,2025-06-12 00:00:00+00:00,64,22.179166666666664,68.08333333333333,22.76666666666667,186.45154767863175,0.0,,,6.3581495,93.0,1.1786148238153098,7111.0,0.3680278488473217,635.225531738119,0.4401885489365237,104.101260444352,79.0,7.027312658227848,4.58,90.0,-1.0,1.0,,546.4000000000001,0.4982175925925925,0,0.2788214890280504,2025-06-12
8226e7fffffffff,texas,38.496006,-97.076629,2025-06-12 00:00:00+00:00,64,16.233333333333334,69.66666666666667,27.5625,220.59628870706655,0.0,,,7.6057525,93.0,3.0270287265372,7964.0,0.4939195282665486,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,661.5,0.4651851851851852,5,0.38474276072398,2025-06-12
8226effffffffff,texas,35.959293,-95.0915,2025-06-13 00:00:00+00:00,64,22.316666666666663,77.33333333333333,18.0875,183.6780515862267,0.0,,,4.5262733,102.0,27.959404340052885,7977.0,0.601300045575405,274.2724813742704,1.002921639459656,231.12347413595668,0.0,0.0,0.0,0.0,-1.0,0.0,,434.1000000000001,0.4989814814814814,0,0.3843955079275016,2025-06-13
82444ffffffffff,texas,33.377732,-93.220777,2025-06-13 00:00:00+00:00,64,23.020833333333332,79.25,10.7,178.29155760389827,0.0,,,2.8111722,186.0,42.83561161760016,9322.0,0.6787873080441594,138.06035124479612,0.477986351872019,146.75799970937743,6.0,5.553333333333334,5.76,60.0,-1.0,1.0,,256.8,0.5028935185185186,0,0.1738571004387942,2025-06-13
8226c7fffffffff,texas,35.91523,-98.755732,2025-06-13 00:00:00+00:00,64,20.445833333333333,65.54166666666667,27.554166666666664,186.0125468970581,0.0,,,7.897553,102.0,2.7811592845772077,7132.0,0.4569416160114119,496.4544092251923,0.4678492695592915,117.54933938683097,3.0,7.47,7.65,60.0,-1.0,1.0,,661.3,0.488587962962963,0,0.4221369042045135,2025-06-13
82446ffffffffff,texas,30.774742,-94.876334,2025-06-13 00:00:00+00:00,64,24.8125,77.45833333333333,13.0625,171.08371275277776,0.0,,,3.633225,102.0,-243.42704412150923,7997.0,0.6350458583540546,71.93223911704798,0.2787563910698214,128.58357476252678,47.0,4.431914893617021,1.47,100.0,-1.0,1.0,,313.5,0.5128472222222222,0,0.2517294518621837,2025-06-13
8248dffffffffff,texas,35.480263,-106.211183,2025-06-13 00:00:00+00:00,64,11.7375,27.958333333333332,27.808333333333337,275.2420614905092,0.0,,,13.050938,102.0,9.457591294762498,7149.0,0.3006069684305574,1990.3201531072832,1.950011058751309,133.21197719890444,0.0,0.0,0.0,0.0,-1.0,0.0,,667.4000000000001,0.4402083333333333,0,0.3155244076332635,2025-06-13
8226d7fffffffff,texas,35.756503,-102.472479,2025-06-13 00:00:00+00:00,64,17.520833333333332,24.166666666666668,22.441666666666663,74.81609452561554,0.0,,,13.585907,102.0,0.4521605095801476,7149.0,0.353569455479638,1201.9536158440417,0.5829082549868139,108.88360409163772,15.0,1.6086666666666667,0.97,60.0,-1.0,1.0,,538.6000000000001,0.472337962962963,0,0.5549544215673264,2025-06-13
